DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,Annual_Precipitation_2000,Annual_Precipitation_2005,Annual_Precipitation_2010,Annual_Precipitation_2015,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,BUILT_Population_1990,BUILT_Population_2000,BUILT_Population_2014,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Drought_Episodes,Enhanced_Vegetation_Index_1985,Enhanced_Vegetation_Index_1990,Enhanced_Vegetation_Index_1995,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Global_Human_Footprint,Gross_Cell_Production,Growing_Season_Length,Irrigation,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Livestock_Cattle,Livestock_Chickens,Livestock_Ducks,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Malaria_Incidence_2000,Malaria_Incidence_2005,Malaria_Incidence_2010,Malaria_Incidence_2015,Malaria_Prevalence_2000,Malaria_Prevalence_2005,Malaria_Prevalence_2010,Malaria_Prevalence_2015,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Nightlights_Composite,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,PET_2000,PET_2005,PET_2010,PET_2015,Proximity_to_National_Borders,Proximity_to_Protected_Areas,Proximity_to_Water,Rainfall_1985,Rainfall_1990,Rainfall_1995,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Slope,SMOD_Population_1990,SMOD_Population_2000,SMOD_Population_2015,Temperature_April,Temperature_August,Temperature_December,Temperature_February,Temperature_January,Temperature_July,Temperature_June,Temperature_March,Temperature_May,Temperature_November,Temperature_October,Temperature_September,Travel_Times_2000,Travel_Times_2015,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015
TZ201700000030,TZGE7IFL,TZ,2017.0,30.0,TZ2017MIS,69785.4375,81544.953125,95517.71875,73.01667022705078,67.09166717529297,93.4749984741211,159.96665954589844,22.18227767944336,19.35336685180664,28.54198455810547,50.64907455444336,0.0,0.0,0.0,28.307850230823863,29.290910200639203,26.99530029296875,29.611968994140625,12.100000381469727,12.266667366027832,11.491666793823242,11.52500057220459,5.0,3225.909090909091,3239.909090909091,3215.2727272727275,3406.4545454545455,3596.7272727272725,3578.909090909091,3671.6363636363635,0.0,0.0,0.0,0.0,31.262295081967213,1120.6259765625,12.0,0.39402735233306885,0.10749156366514677,0.3649236289551299,0.4418389373048086,21.285039728338067,22.294471047141336,21.05636319247159,22.59052900834517,130.25034153005464,47.81537098702186,-1.0,35.745554772882514,2.5977012759349387,16.79775283896858,0.06438947121302287,0.04121398131052653,0.05601033369700114,0.06894168853759766,0.03508275747299194,0.021338645617167154,0.030840247869491577,0.039400943120320636,24.28333282470703,24.991666793823242,24.383333206176758,24.391666412353516,18.20833396911621,18.83333396911621,18.625,18.616666793823242,12.183333396911621,12.725000381469727,12.891666412353516,12.866666793823242,0.03076409418351143,14.262232000177557,15.298030506480824,15.11742470481179,15.569091796875,3.2916667461395264,3.4666666984558105,3.2750000953674316,3.1583333015441895,44567.13258,3119.981481,52140.10651,1214.0,1467.2,1165.3,859.6,872.4,1088.9,1383.3,2.97742366269638,1.0,1.0,2.0,20.578250885009766,17.491750717163086,21.04949951171875,21.77349853515625,21.38775062561035,16.86750030517578,17.688499450683594,21.710500717163086,18.900249481201172,20.89350128173828,20.030250549316406,18.725000381469727,125.62841530054645,66.6256830601093,20.996363238558743,24.13053919057377,28.19676667093579,33.02829363046448,67339.1328125,76486.4453125,87873.234375,100659.2265625,214.13259904371586,243.22020150273224,279.42923924180326,320.08758111338796,8.170833587646484,7.605833053588867,9.263333320617676,11.473333358764648
TZ201700000031,TZGE7IFL,TZ,2017.0,31.0,TZ2017MIS,50794.890625,59354.3125,69524.703125,76.19166564941406,64.43333435058594,72.82499694824219,109.9749984741211,22.409313201904297,18.235849380493164,21.684864044189453,33.32575607299805,0.027954614615138575,0.08357711381550077,0.09354728988454311,28.350001017252605,27.59166971842448,26.81402842203776,27.938751220703125,10.800000190734863,10.850000381469727,10.333333969116211,10.383333206176758,2.0,2864.5833333333335,2823.8333333333335,2783.4166666666665,2712.5,3167.6666666666665,3050.5833333333335,2975.1666666666665,0.0,0.0,0.0,0.0,20.394021739130434,969.114453125,11.0,0.4799969991048177,0.11819406931623234,0.3896519228021329,0.5059251657329519,21.006210327148438,21.015416463216145,20.79388936360677,21.48548634847005,2.787353183008345,4.725929197888283,-1.0,0.0013043094395941545,0.057724674651018604,11.000041244465258,0.1722816891140408,0.09002463685141669,0.04226385553677877,0.08420491218566895,0.11098817321989271,0.04986684521039327,0.021490650044547185,0.04656649298138089,26.80000114440918,27.358333587646484,26.933334350585938,27.133333206176758,21.375,21.90833282470703,21.75,21.916667938232422,16.0,16.508333206176758,16.600000381469727,16.75,0.00019242323051064703,13.662424723307291,14.439167022705078,14.773750305175781,15.032221476236979,3.4000000953674316,3.5333333015441895,3.3583333492279053,3.299999952316284,48226.17794,0,104589.5648,818.0,1131.3,595.2,684.3,559.3,785.1,1028.3,7.617899299642371,0.0,0.0,0.0,17.59499994913737,14.312999725341797,18.33199946085612,19.3173344930013,18.71999994913737,14.178666432698568,15.030999501546225,18.625999450683594,16.15399932861328,17.402666727701824,16.42133331298828,15.437333424886068,266.13351498637604,192.5040871934605,18.299983457137976,21.0316662397541,24.575702271174862,28.786762508538253,55893.1015625,61285.7890625,67969.78125,75159.125,177.53297428474116,194.66174216621255,215.8920725476839,238.7275630108992,9.779999732971191,8.53833293914795,9.734999656677246,10.91249942779541
TZ201700000032,TZGE7IFL,TZ,2017.0,32.0,TZ2017MIS,47580.21875,55597.9296875,65124.66015625,76.19166564941406,64.43333435058594,72.82499694824219,109.9749984741211,22.409313201904297,18.235849380493164,21.684864044189453,33.32575607299805,0.030627235629205073,0.1083470654412399,0.13223906796813387,26.014544677734374,26.064334106445312,25.125999450683594,25.37516632080078,10.800000190734863,10.850000381469727,10.333333969116211,10.383333206176758,2.0,3357.5,3363.8,3404.0,3395.4,3695.9,3559.4,3627.2,0.0,0.0,0.0,0.0,25.381471389645778,969.1143973214286,11.0,0.0,0.1087327565781188,0.38063856085148423,0.5008680143019743,18.918544006347656,19.445416259765626,19.06783447265625,19.296084594726562,3.305574921236376,5.534775071313011,-1.0,0.0013903083853240884,0.07548575959998191,17.676274853116485,0.177236537138621,0.06821794311205547,0.035200878977775574,0.07137042284011841,0.11603351434071858,0.03570383538802465,0.017929670711358387,0.03928760687510172,26.80000114440918,27.358333587646484,26.933334350585938,27.133333206176758,21.375,21.90833282470703,21.75,21.916667938232422,16.0,16.508333206176758,16.600000381469727,16.75,0.00988542508982127,11.822544860839844,12.826499938964844,13.009666442871094,13.216999816894532,3.4000000953674316,3.5333333015441895,3.3583333492279053,3.299999952316284,59482.30365,171.7358716,94555.50946,940.2,1130.4,638.0,717.8,605.4,774.8,966.9,5.0928047034656,1.0,1.0,1.0,17.161500930786133,14.010250091552734,17.966751098632812,19.013999938964844,18.45075035095215,13.861249923706055,14.604499816894531,18.15625,15.73075008392334,16.888248443603516,15.727499961853027,14.799750328063965,230.6566757493188,144.2724795640327,16.660849982923498,19.147854497523905,22.37444901596653,26.208322660519126,79930.9140625,87641.3828125,97200.6328125,107482.296875,253.9310711852861,278.4263027929155,308.79491655313353,341.4585320163488,9.779999732971191,8.53833293914795,9.734999656677246,10.91249942779541
TZ201700000033,TZGE7IFL,TZ,2017.0,33.0,TZ2017MIS,44310.3203125,51777.02734375,60649.04296875,69.31666564941406,62.45000076293945,66.53333282470703,90.7750015258789,18.32158660888672,15.810126304626465,17.78173828125,24.31473159790039,4.052897013393761e-06,9.286749070581001e-05,0.0002413969251173961,28.76400146484375,30.05433349609375,30.3625,30.391497802734374,10.441666603088379,10.449999809265137,9.991666793823242,10.050000190734863,2.0,3349.5,3273.2,3162.4,3449.8,3901.3,3826.4,3750.4,0.0,0.0,0.0,0.0,32.776566757493185,929.6905598958333,9.0,0.36000585556030273,0.1346252264897544,0.41123253479517274,0.5325076227943515,23.182635498046874,24.394667053222655,24.70558319091797,24.81816711425781,84.05672045299727,42.30792319482289,-1.0,18.910765603712534,0.7540760508025375,5.258261865101328,0.4084838628768921,0.2057618796825409,0.08974498510360718,0.0953139066696167,0.39999276399612427,0.1487453281879425,0.05132137984037399,0.05584953352808952,29.774999618530273,30.34166717529297,29.933334350585938,30.125,24.53333282470703,25.075000762939453,24.90833282470703,25.08333396911621,19.33333396911621,19.891666412353516,19.941667556762695,20.075000762939453,0.027668928986735192,17.601272583007812,18.734999084472655,19.048667907714844,19.244833374023436,3.7833333015441895,3.950000047683716,3.741666793823242,3.7333333492279053,79029.58635,5196.376197,72519.78676,1260.4166666666667,1337.4166666666667,1053.5,1066.25,970.0833333333334,991.5,1387.0,6.0820046406675745,1.0,1.0,0.0,23.333751678466797,20.418498992919922,23.84174919128418,24.776748657226562,24.256999969482422,20.14099884033203,20.813749313354492,24.479999542236328,21.889999389648438,23.11425018310547,22.219249725341797,21.28874969482422,292.7956403269755,88.95367847411444,14.838888302364865,17.053924725506757,19.927673669763514,23.342290434966216,60018.73046875,66261.921875,73994.125,82385.921875,190.77907867847412,210.62406335149865,235.2021244891008,261.8767455722071,10.40999984741211,9.399999618530273,10.089166641235352,11.013333320617676
TZ201700000034,TZGE7IFL,TZ,2017.0,34.0,TZ2017MIS,22219.6953125,25963.923828125,30412.85546875,71.50833129882812,65.65833282470703,65.55000305175781,94.64167022705078,18.14164924621582,16.31262969970703,16.771854400634766,24.267093658447266,4.435388538508843e-05,6.190851593437868e-05,0.00037476601891028573,30.337091064453126,31.224166870117188,32.445333862304686,31.748001098632812,9.625,9.591667175292969,9.158333778381348,9.25,2.0,3599.9,3533.3,3503.8,3678.4,4086.4,4151.4,4082.5,0.0,0.0,0.0,0.0,27.71117166212534,929.6905598958333,9.0,0.0,0.19884677959812447,0.4582123497818963,0.5824310949729902,24.926637268066408,25.906332397460936,26.79908142089844,26.506668090820312,15.423047141093324,24.55623616314714,-1.0,2.6919690373807903,0.14285541295355608,0.24228770076741316,0.5878992716471354,0.4564579645792643,0.21915820439656575,0.13921271959940593,0.7863789876302083,0.5051978429158529,0.1743239402770996,0.09533936182657878,30.650001525878906,31.075000762939453,30.84166717529297,31.049999237060547,25.816667556762695,26.258333206176758,26.233333587646484,26.399999618530273,21.024999618530273,21.483333587646484,21.683334350585938,21.80000114440918,0.0019448248308096359,19.516180419921874,20.5885009765625,21.152833557128908,21.265333557128905,3.941666603088379,4.025000095367432,3.9083333015441895,3.9000000953674316,30881.08235,16579.75859,22973.66649,1260.5555555555557,1339.3333333333333,1044.888888888889,1100.7777777777778,973.3333333333334,1040.6666666666667,1639.111111111111,1.2057269769403525,1.0,0.0,0.0,26.573001861572266,23.451000213623047,27.146249771118164,27.90974998474121,27.507247924804688,23.398500442504883,24.264751434326172,27.855998992919922,25.283248901367188,26.370750427246094,25.472747802734375,24.265249252319336,296.9564032697548,63.85286103542234,6.926438198294691,7.960363900789651,9.301761093960014,10.895622007308468,31745.0390625,34594.3828125,38137.203125,41917.3828125,100.944961256812,110.00549216621253,121.27122360354224,133.29170214577655,11.404166221618652,10.592499732971191,10.800000190734863,12.008333206176758
TZ201700000035,TZGE7IFL,TZ,2017.0,35.0,TZ2017MIS,64878.15625,75810.7421875,88800.953125,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.7217595100402832,0.7226446151733399,0.7549278259277343,32.617271423339844,33.01166534423828,31.981666564941406,30.746665954589844,-9999,-9999,-9999,-9999,2.0,2199,2266,2263,2533,2894,2703,2742,-9999,-9999,-9999,-9999,60.285714285714285,1513.8489990234375,-9999,0.0,0.18397514476452348,0.34482485763713877,0.42991786126695186,27.13909149169922,27.64666748046875,27.267499923706055,26.545833587646484,46.281036376953125,72.18359375,-1.0,2.6954443795340404,0.4542057854788644,0.46738903863089426,0.32564476132392883,0.20940524339675903,0.08003335446119308,0.05490047484636307,0.32875776290893555,0.16601186990737915,0.046656060963869095,0.031040050089359283,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.409493281923491,21.66090965270996,22.281665802001953,22.553333282470703,22.344999313354492,-9999,-9999,-9999,-9999,3279.146058,36515.13177,2185.496845,1374,1151,1244,1173,1030,1372,1818,0.008669309318065643,3.0,3.0,3.0,27.494230270385742,24.56730842590332,27.913461685180664,28.37884521484375,28.057693481445312,24.690383911132812,25.419231414794922,28.596153259277344,26.43269157409668,27.163461685180664,26.251922607421875,25.25,23.571428571428573,0.07142857142857142,404.99810791015625,465.45318603515625,543.8864135742188,637.0816650390625,73481.4921875,78845.3125,85575.8046875,92604.53125,6129.957589285715,6577.417410714285,7138.887276785715,7725.236607142857,-9999,-9999,-9999,-9999
TZ201700000036,TZGE7IFL,TZ,2017.0,36.0,TZ2017MIS,10994.34375,12846.994140625,15048.333984375,79.70833587646484,72.89167022705078,77.21666717529297,94.56666564941406,20.221986770629883,18.035051345825195,19.756929397583008,24.144681930541992,0.0014162838459014892,0.003455519676208496,0.005928582730500595,30.205152723524307,30.547776963975693,31.847408718532986,31.35796440972222,9.666666984558105,9.625,9.241666793823242,9.341667175292969,2.0,2768.1111111111113,3394.222222222222,3127.6666666666665,3379.4444444444443,3911.222222222222,3793.3333333333335,3730.777777777778,0.0,0.0,0.0,0.0,31.026515151515152,929.6906072443181,9.0,0.0,0.233109955184975,0.47476803102213283,0.6022308584240565,25.353535970052082,26.02694363064236,27.126573350694443,26.869815402560764,62.07425465303309,72.99775965073529,-0.9852941176470589,7.177497863769531,0.011756622615982504,14.64838274787454,0.5383122444152832,0.3143021106719971,0.15928301811218262,0.09444921016693116,0.6830844879150391,0.2982643127441406,0.11242876052856446,0.0588399589061737,31.166667938232422,31.575000762939453,31.350000381469727,31.575000762939453,26.308334350585938,26.733333587646484,26.700000762939453,26.875,21.5,21.950000762939453,22.108333587646484,22.233333587646484,0.02014857313058672,20.50191921657986,21.50611029730903,22.405741373697918,22.381666395399307,3.941666603088379,4.0416669845581055,3.9083333015441895,3.9166667461395264,4826.290937,13911.14414,4376.675393,1373.7777777777778,1502.888888888889,1214.6666666666667,1266.5555555555557,1104.888888888889,1240.111111111111,1879.7777777777778,0.25974181761224585,0.0,0.0,0.0,27.3916015625,24.67914581298828,27.87017250061035,28.527006149291992,28.207834243774414,24.67643928527832,25.335227966308594,28.58233642578125,26.269546508789062,27.116840362548828,25.913999557495117,24.991893768310547,187.77121771217713,95.57720588235294,4.210675207655669,4.839212977753252,5.654666262488383,6.623595964509758,12430.6875,13938.4609375,15807.8466796875,17875.84765625,55.986378389246326,62.77732938878677,71.19692813648896,80.51071346507354,11.797499656677246,11.024166107177734,11.404166221618652,12.010000228881836
TZ201700000037,TZGE7IFL,TZ,2017.0,37.0,TZ2017MIS,24786.158203125,28962.86328125,33925.66015625,69.31666564941406,62.45000076293945,66.53333282470703,90.7750015258789,18.32158660888672,15.810126304626465,17.78173828125,24.31473159790039,0.0,6.869219195766326e-05,7.776265295270162e-05,31.2865478515625,31.99566650390625,33.14283447265625,32.234832763671875,10.441666603088379,10.449999809265137,9.991666793823242,10.050000190734863,2.0,2883.6,2927.7,2783.2,3047.6,3571.6,3744.5,3856.4,0.0,0.0,0.0,0.0,29.06267029972752,929.690625,9.0,0.0,0.1560220963304489,0.4323501955350514,0.5514927805547686,25.046726989746094,25.986917114257814,26.780499267578126,26.30516662597656,82.39281760899182,49.88487738419619,-1.0,32.859888560115806,0.1109550850267956,1.1234417741240208,0.5891468865530831,0.421975953238351,0.19223109313419887,0.14527596746172225,0.7314528737749372,0.4188675880432129,0.1374018703188215,0.09626318727220808,29.774999618530273,30.34166717529297,29.933334350585938,30.125,24.53333282470703,25.075000762939453,24.90833282470703,25.08333396911621,19.33333396911621,19.891666412353516,19.941667556762695,20.075000762939453,0.006523040388201826,18.8069091796875,19.97816619873047,20.418167114257812,20.37550048828125,3.7833333015441895,3.950000047683716,3.741666793823242,3.7333333492279053,65528.36628,17000.96174,57646.10817,1243.0,1197.1,911.6,940.2,880.8,917.5,1273.3,0.5687441708931157,1.0,1.0,1.0,25.300333658854168,21.935999552408855,25.873334248860676,26.69800059000651,26.33600107828776,21.90600077311198,22.624666849772137,26.510332743326824,23.78833262125651,25.01233418782552,23.804000854492188,22.635665893554688,100.40326975476839,83.2724795640327,8.58862171640838,9.870666670214577,11.5339668128406,13.51031776864782,21060.71875,24402.24609375,28659.119140625,33625.328125,66.96499808412807,77.59001404972751,91.12556411784742,106.91660635217984,10.40999984741211,9.399999618530273,10.089166641235352,11.013333320617676
TZ201700000038,TZGE7IFL,TZ,2017.0,38.0,TZ2017MIS,9294.853515625,10861.125,12722.18359375,61.858333587646484,53.625,62.06666564941406,74.5250015258789,16.643497467041016,13.868534088134766,16.812641143798828,20.187358856201172,0.0,2.9784172011640505e-05,5.422833676155383e-05,27.954544067382812,28.359332275390624,29.365667724609374,30.63249816894531,10.866666793823242,10.933333396911621,10.52500057220459,10.550000190734863,2.0,3539.7,3526.1,3494.8,3512.8,3676.0,3814.0,3425.3,0.0,0.0,0.0,0.0,22.599462365591396,879.6675502232143,9.0,0.0,0.09955759075355072,0.3944497462724201,0.5016205777676281,21.78963623046875,22.70533142089844,23.23833312988281,24.265499877929688,3.480281050487231,22.553558677755376,-1.0,2.6960421326339885,0.01059100704808389,4.922022665700605,0.4305993715922038,0.2931196848551432,0.12041958173116048,0.12825239499409993,0.4212240219116211,0.236617374420166,0.07341090838114421,0.08037678400675456,29.366666793823242,29.899999618530273,29.508333206176758,29.700000762939453,23.891666412353516,24.40833282470703,24.21666717529297,24.391666412353516,18.5,18.96666717529297,18.983333587646484,19.149999618530273,0.002244318518256882,15.624728393554687,17.051332092285158,17.111000061035156,17.898500061035158,3.7166666984558105,3.866666793823242,3.691666603088379,3.691666603088379,137863.9112,5339.346433,137250.3813,844.8,1021.6,637.9,796.7,531.4,752.5,780.6,0.951578611968666,1.0,1.0,1.0,22.511001586914062,19.874250411987305,23.430500030517578,23.802499771118164,23.593751907348633,19.427499771118164,19.804500579833984,23.517000198364258,21.017749786376953,22.82200050354004,21.597749710083008,20.773250579833984,126.57795698924731,247.09677419354838,3.7992515667344176,4.366375021172087,5.102150687034214,5.9764063558604335,10606.345703125,13761.90625,18060.08203125,23632.06640625,33.28359164986559,43.18600365423387,56.674048639112904,74.15938445060483,10.013333320617676,8.9399995803833,9.53749942779541,10.484999656677246
TZ201700000039,TZGE7IFL,TZ,2017.0,39.0,TZ2017MIS,25821.875,30173.10546875,35343.28125,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.002618821125465418,0.004112352765732557,0.004771099028447552,29.757452392578124,30.131997680664064,30.347332763671876,29.99033203125,-9999,-9999,-9999,-9999,2.0,3071.6,3414.6,3340.2,3325.4,3642.3,3753.2,3743.7,-9999,-9999,-9999,-9999,28.08174386920981,2662.801025390625,8.0,0.0,0.2221445045075563,0.46100243183971745,0.5736743818582474,25.244000244140626,25.733499145507814,25.956417846679688,25.876748657226564,25.234533790650406,31.848214663787264,-1.0,3.1599749640074526,0.2512196486558371,0.282284248165968,0.38904125349862234,0.34196397236415316,0.12007858072008405,0.07817651544298444,0.3676283700125558,0.29998581750052317,0.07069869978087288,0.04380325760160174,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0013523849722457259,20.730545043945312,21.334999084472656,21.56549987792969,21.76316680908203,-9999,-9999,-9999,-9999,13885.50656,26790.82512,7259.394878,1132.0,1122.3333333333333,1058.111111111111,928.4444444444445,851.2222222222222,1075.6666666666667,1638.4444444444443,0.22643744427224863,0.0,0.0,0.0,27.06740951538086,23.951374053955078,27.406997680664062,28.038175582885742,27.63042640686035,24.07602310180664,24.679794311523438,28.1868839263916,25.77764129638672,26.6235408782959,25.57433319091797,24.481945037841797,265.24661246612465,45.360433604336045,8.18151164504717,9.402785966981131,10.987244803950471,12.869913188595014,14662.4853515625,15879.0712890625,17396.39453125,19001.6953125,46.488154217479675,50.346089515582655,55.1577214600271,60.2483962144309,-9999,-9999,-9999,-9999
TZ201700000040,TZGE7IFL,TZ,2017.0,40.0,TZ2017MIS,5542.08544921875,6475.97998046875,7585.6416015625,69.31666564941406,62.45000076293945,66.53333282470703,90.7750015258789,18.32158660888672,15.810126304626465,17.78173828125,24.31473159790039,0.0,0.0015549353108956264,0.001725981871669109,31.797273635864258,32.32500076293945,33.439998626708984,32.849998474121094,10.441666603088379,10.449999809265137,9.991666793823242,10.050000190734863,2.0,3008.0,3029.0,2886.0,3158.0,3514.0,3527.0,3580.0,0.0,0.0,0.0,0.0,46.142857142857146,929.6906127929688,9,0.0,0.15495400286659874,0.4237907167198438,0.5406011945797038,25.367273330688477,26.248332977294922,27.059165954589844,26.823333740234375,81.55211530412946,163.99272809709822,-1.0,28.877347673688615,0.24840293611798966,3.5107789720807756,0.5305489301681519,0.34174391627311707,0.15868093073368073,0.12868043780326843,0.6602681279182434,0.3347479999065399,0.10993080586194992,0.08522175252437592,29.774999618530273,30.34166717529297,29.933334350585938,30.125,24.53333282470703,25.075000762939453,24.90833282470703,25.08333396911621,19.33333396911621,19.891666412353516,19.941667556762695,20.075000762939453,0.31663010915120443,18.937273025512695,20.171667098999023,20.678333282470703,20.796667098999023,3.7833333015441895,3.950000047683716,3.741666793823242,3.7333333492279053,66196.02152,9980.177724,58247.19712,1287.0,1166.0,910.0,919.0,851.0,876.0,1342.0,0.8243798528398786,1.0,1.0,0.0,25.5310001373291,21.996000289916992,25.9060001373291,26.742000579833984,26.34000015258789,22.03499984741211,22.80500030517578,26.58300018310547,24.030000686645508,25.107999801635742,23.858999252319336,22.691999435424805,3.9285714285714284,58.714285714285715,46.70244547526042,53.67383626302083,62.7183837890625,73.4652099609375,4106.30224609375,4533.29150390625,5062.412109375,5636.47998046875,342.22562081473217,377.81155831473217,421.90931919642856,469.7529994419643,10.40999984741211,9.399999618530273,10.089166641235352,11.013333320617676
TZ201700000041,TZGE7IFL,TZ,2017.0,41.0,TZ2017MIS,9588.3076171875,11204.029296875,13123.84375,66.24166870117188,45.108333587646484,54.90833282470703,70.28333282470703,18.615924835205078,12.082589149475098,15.32325553894043,19.79812240600586,3.0541610360521623e-05,3.0541610360521623e-05,8.01789353980627e-05,26.81199951171875,29.524334716796876,28.360498046875,29.27166748046875,11.516666412353516,11.716667175292969,11.40000057220459,11.27500057220459,9.0,2990.2,2973.4,3007.2,3207.5,3069.6,3161.7,2995.9,0.0,0.0,0.0,0.0,21.407103825136613,887.2862025669643,8.0,0.27070650458335876,0.09735905419394726,0.41515372246084203,0.5129270476119542,20.622271728515624,22.875833129882814,22.248834228515626,22.885499572753908,1.2373163608905395,12.2513260971653,-1.0,0.9420508713018699,0.40458249785209616,0.9266761821475836,0.3265324592590332,0.20327232678731283,0.06835651397705078,0.06612205902735392,0.2644267717997233,0.1322998603185018,0.03603843053181966,0.03483514785766602,27.05000114440918,27.641666412353516,27.25,27.358333587646484,21.266666412353516,21.758333206176758,21.524999618530273,21.683334350585938,15.533333778381348,15.925000190734863,15.850000381469727,16.08333396911621,0.0,14.432545471191407,16.227333068847656,16.137167358398436,16.499334716796874,3.558333396911621,3.7333333492279053,3.5833332538604736,3.5500001907348633,201458.8519,5832.133637,201458.9403,881.1111111111111,1008.6666666666666,907.2222222222222,954.1111111111111,523.7777777777778,961.5555555555555,922.8888888888889,4.600299105618169,1.0,1.0,1.0,20.904499053955078,18.04024887084961,21.779748916625977,21.83824920654297,21.79425048828125,17.522499084472656,18.27225112915039,21.647750854492188,19.285999298095703,21.607250213623047,20.413249969482422,19.197750091552734,312.10382513661204,147.99726775956285,3.4283757337274396,3.9401378937583558,4.604088441573363,5.393001128008021,22643.974609375,26030.1875,30266.71484375,35089.4765625,72.3275753500683,83.1435493510929,96.67552510245902,112.08000341530055,9.962499618530273,8.12166690826416,8.380000114440918,10.03416633605957
TZ201700000042,TZGE7IFL,TZ,2017.0,42.0,TZ2017MIS,7372.158203125,8614.4365234375,10090.525390625,76.09166717529297,55.05833435058594,59.84166717529297,81.21666717529297,20.381696701049805,14.147751808166504,15.922394752502441,21.75446319580078,0.06295607181695792,0.0856558634684636,0.08464186008159931,31.611818313598633,32.54166793823242,33.2400016784668,33.106666564941406,11.25,11.5,11.225000381469727,11.108333587646484,9,3282,3263,3269,3319,3975,3536,3716,0.0,0.0,0.0,0.0,60.285714285714285,858.8394165039062,8,0.0,0.178978837083479,0.49747835825165554,0.5982846041341439,24.87818145751953,25.9325008392334,26.558332443237305,26.935832977294922,0.5324643680027553,16.297864641462052,-1.0,0.9948036330086845,0.4220090593610491,0.2191298007965088,0.35103484988212585,0.254805326461792,0.12800049781799316,0.1064867451786995,0.36350154876708984,0.21871724724769592,0.08521918207406998,0.06636054813861847,28.424999237060547,29.04166603088379,28.674999237060547,28.78333282470703,22.766666412353516,23.28333282470703,23.041667938232422,23.200000762939453,17.17500114440918,17.54166603088379,17.450000762939453,17.67500114440918,0.6747327344170932,18.14454460144043,19.323333740234375,19.876667022705078,20.764999389648438,3.7333333492279053,3.8916666507720947,3.758333444595337,3.7333333492279053,211326.6523,19973.428,210932.5161,923,1084,1033,1004,602,936,1051,0.616311754499163,2.0,2.0,2.0,24.726999282836914,22.23699951171875,26.22599983215332,25.729999542236328,25.827999114990234,21.496000289916992,21.882999420166016,25.60099983215332,23.39900016784668,25.982999801635742,24.94099998474121,23.527999877929688,1.8571428571428572,119.0,61.40902328491211,70.57569885253906,82.46837615966797,96.599365234375,7103.61767578125,8165.8505859375,9495.0126953125,11007.248046875,593.8408900669643,682.6403459821429,793.7541852678571,920.1725027901786,9.489999771118164,7.88166618347168,7.804999828338623,9.496665954589844
