DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,Annual_Precipitation_2000,Annual_Precipitation_2005,Annual_Precipitation_2010,Annual_Precipitation_2015,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,BUILT_Population_1990,BUILT_Population_2000,BUILT_Population_2014,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Drought_Episodes,Enhanced_Vegetation_Index_1985,Enhanced_Vegetation_Index_1990,Enhanced_Vegetation_Index_1995,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Global_Human_Footprint,Gross_Cell_Production,Growing_Season_Length,Irrigation,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Livestock_Cattle,Livestock_Chickens,Livestock_Ducks,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Malaria_Incidence_2000,Malaria_Incidence_2005,Malaria_Incidence_2010,Malaria_Incidence_2015,Malaria_Prevalence_2000,Malaria_Prevalence_2005,Malaria_Prevalence_2010,Malaria_Prevalence_2015,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Nightlights_Composite,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,PET_2000,PET_2005,PET_2010,PET_2015,Proximity_to_National_Borders,Proximity_to_Protected_Areas,Proximity_to_Water,Rainfall_1985,Rainfall_1990,Rainfall_1995,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Slope,SMOD_Population_1990,SMOD_Population_2000,SMOD_Population_2015,Temperature_April,Temperature_August,Temperature_December,Temperature_February,Temperature_January,Temperature_July,Temperature_June,Temperature_March,Temperature_May,Temperature_November,Temperature_October,Temperature_September,Travel_Times_2000,Travel_Times_2015,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015
HT201600000101,HTGE71FL,HT,2016.0,101.0,HT2016DHS,112950.7578125,121807.828125,130354.375,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.008660096271782164,0.014256443946984164,0.018747689617667228,33.90735418146307,30.581365411931817,30.072121360085227,34.23984874378551,-9999,-9999,-9999,-9999,1.0,3678.3636363636365,3653.7272727272725,3794.5454545454545,3918.5454545454545,4348.272727272727,4160.0,3917.4545454545455,-9999,-9999,-9999,-9999,40.0078125,4602.692708333333,8.0,11.053487777709961,-9999,-9999,-9999,27.11471280184659,25.799394087357953,25.379622025923297,28.23067959872159,62.662638346354164,234.56268310546875,0.8264183203379313,22.516522725423176,26.17047119140625,2.405880610148112,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.37768319635550385,20.322065873579547,21.017424149946734,20.68711991743608,22.22151600230824,-9999,-9999,-9999,-9999,1618.843106,5630.457632,9985.561985,1310.7,1315.8,1446.6,1228.3,1653.2,1652.8,1105.8,0.39849527676900226,0.0,0.0,0.0,26.258577346801758,28.20855712890625,24.49990463256836,24.845684051513672,24.23430633544922,28.099506378173828,27.70754623413086,25.70879554748535,26.97927474975586,25.855422973632812,27.32223892211914,27.906097412109375,160.61197916666666,15.265625,37.178791686854005,40.26840580587855,43.43891816052972,46.49965176841085,93969.078125,104172.078125,112636.65625,118417.4765625,302.9092610677083,335.739013671875,362.9584554036458,381.5259602864583,-9999,-9999,-9999,-9999
HT201600000102,HTGE71FL,HT,2016.0,102.0,HT2016DHS,4070.7353515625,4394.2568359375,4706.8974609375,160.40834045410156,278.35833740234375,306.2166748046875,133.9166717529297,41.130340576171875,72.93231201171875,78.0169906616211,33.5490608215332,0.001592273400588469,0.0021737693724307146,0.0008311043070121245,27.173635482788086,26.915000915527344,27.058332443237305,28.89666748046875,8.466667175292969,8.516666412353516,9.058333396911621,8.975000381469727,-9999,4503,4538,4627,4816,5461,5281,5250,0.0,0.0,0.0,0.0,40.0,1085.023681640625,14,0.0,-9999,-9999,-9999,23.111818313598633,23.20916748046875,23.24250030517578,24.69499969482422,59.959144592285156,82.03849792480469,1.723252773284912,189.6383819580078,43.23994445800781,42.37480926513672,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,29.733333587646484,29.983333587646484,30.125,30.650001525878906,25.46666717529297,25.70833396911621,25.575000762939453,26.133333206176758,21.266666412353516,21.46666717529297,21.066667556762695,21.67500114440918,0.0,19.049999237060547,19.503334045410156,19.426666259765625,20.49333381652832,3.9000000953674316,3.816666603088379,3.924999952316284,3.991666793823242,13212.65801,92301.25054,11172.68043,2475.0,2323.0,2255.0,1738.0,3876.0,2960.0,1629.0,4.038733959197998,0.0,0.0,0.0,21.340999603271484,22.75200080871582,19.77400016784668,19.422000885009766,19.36199951171875,22.957000732421875,22.562999725341797,20.274999618530273,21.73900032043457,20.863000869750977,21.90399932861328,22.507999420166016,60.3125,47.125,28.08401668772978,30.43017578125,32.848611270680145,35.1857120289522,2105.484375,2279.703125,2398.89208984375,2446.47412109375,161.223876953125,174.5644073486328,183.6911163330078,187.3346405029297,9.40666675567627,12.75583267211914,14.585832595825195,9.331665992736816
HT201600000103,HTGE71FL,HT,2016.0,103.0,HT2016DHS,169056.625,182492.375,195476.28125,117.90834045410156,189.7166748046875,145.14166259765625,105.90833282470703,32.601383209228516,52.33563232421875,39.22747802734375,27.568328857421875,0.009161532895961102,0.009915319250150302,0.010275034640433346,31.304547119140626,30.202835083007812,30.304833984375,32.47783203125,7.825000286102295,7.7916669845581055,8.350000381469727,8.241666793823242,-9999,3080.5,2834.5,3031.8,3275.3,3556.3,3458.7,3244.2,0.0,0.0,0.0,0.0,42.6016713091922,1090.5093470982142,13.0,2.422762155532837,-9999,-9999,-9999,25.69527587890625,25.180462646484376,25.324501037597656,26.97691650390625,58.8896087398374,48.60782943766937,1.8076324049373307,80.68711890243902,32.29704966971545,11.100670625846883,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,28.683334350585938,28.866666793823242,28.899999618530273,29.666667938232422,24.741666793823242,24.933334350585938,24.700000762939453,25.524999618530273,20.858333587646484,21.075000762939453,20.55000114440918,21.42500114440918,0.027412563799546947,20.086000061035158,20.158091735839843,20.344166564941407,21.475999450683595,3.616666793823242,3.625,3.700000047683716,3.8416666984558105,8908.276189,102049.192,8209.257174,803.5,792.1,893.4,733.3,1147.2,1021.7,760.0,4.319261663732394,0.0,0.0,0.0,24.90325164794922,26.637500762939453,23.25775146484375,23.273998260498047,22.738250732421875,26.5,26.16625213623047,24.14099884033203,25.665000915527344,24.470748901367188,25.840999603271484,26.33625030517578,150.41734417344173,22.184065934065934,51.801773231907895,56.12933799342105,60.59020353618421,64.90105879934211,152551.546875,176877.59375,200679.625,221947.46875,527.7311998663101,613.372200868984,697.4951537433155,773.0544786096257,11.307499885559082,14.0649995803833,13.054165840148926,11.209166526794434
HT201600000104,HTGE71FL,HT,2016.0,104.0,HT2016DHS,45797.390625,49437.1328125,52954.47265625,116.68333435058594,189.35000610351562,128.9583282470703,101.65833282470703,29.170833587646484,47.93670654296875,31.453250885009766,24.156435012817383,0.0005805205877187551,0.0009040431002711943,0.0011918416360566853,31.37409210205078,31.232083638509113,30.301528930664062,31.09069315592448,9.341667175292969,9.208333969116211,9.766667366027832,9.666666984558105,1.0,3474.75,3493.8333333333335,3708.5,3743.3333333333335,3791.0,3830.25,3869.75,0.0,0.0,0.0,0.0,37.79274611398964,2612.47890625,11.0,0.0,-9999,-9999,-9999,25.056894938151043,25.623819986979168,25.002151489257812,25.911458333333332,49.5037139734456,75.57644511010362,3.6877937909852654,42.653770644430054,33.0491924384715,0.2298079574664022,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,29.916667938232422,30.03333282470703,30.258333206176758,30.808334350585938,25.21666717529297,25.399999618530273,25.350000381469727,25.95833396911621,20.575000762939453,20.825000762939453,20.491666793823242,21.141666412353516,0.029619568855531755,18.739696502685547,20.015555063883465,19.702776590983074,20.732222239176433,4.0,3.950000047683716,4.099999904632568,4.208333492279053,20730.97268,33500.74695,1101.937953,1500.3,1426.0,1373.8,1290.4,1661.0,1579.6,1051.5,3.82927486439443,0.0,0.0,0.0,24.74049949645996,26.089000701904297,23.18375015258789,23.482999801635742,22.927249908447266,25.978500366210938,25.78325080871582,24.199750900268555,25.223251342773438,24.34724998474121,25.394250869750977,25.833751678466797,145.82124352331607,43.7720207253886,15.545367147020725,16.844038414831605,18.182715855731864,19.476375283354923,49257.390625,50581.046875,51574.0234375,51690.1640625,162.1425983646373,166.75014167746113,170.15914426813472,170.5933654468912,11.871665954589844,13.886666297912598,12.513333320617676,11.241666793823242
HT201600000105,HTGE71FL,HT,2016.0,105.0,HT2016DHS,58229.1796875,62856.9375,67329.0625,114.05000305175781,178.60833740234375,115.55000305175781,93.21666717529297,30.755054473876953,48.60090637207031,30.01298713684082,23.799999237060547,0.0005107934150514723,0.0012858499643168871,0.001836789559714402,33.26236572265625,33.06083374023437,32.90549926757812,33.43916625976563,8.916666984558105,8.766666412353516,9.324999809265137,9.216667175292969,1.0,3418.2,3375.6,3599.7,3685.6,3685.3,3638.1,3726.5,0.0,0.0,0.0,0.0,33.05181347150259,4116.6796875,11.0,0.0,-9999,-9999,-9999,26.229635620117186,26.595416259765624,26.494500732421876,27.4066650390625,58.9197498380829,73.6011222878886,3.7621665519753886,50.00383541126943,31.920564483484455,0.15622143918368483,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,28.633333206176758,28.758333206176758,28.941667556762695,29.558334350585938,24.150001525878906,24.34166717529297,24.258333206176758,24.933334350585938,19.71666717529297,19.991666793823242,19.616666793823242,20.34166717529297,0.021782177340599798,19.19690856933594,20.129998779296876,20.08350067138672,21.374166870117186,3.7083334922790527,3.6750001907348633,3.8499999046325684,3.9166667461395264,12570.57305,25493.94515,14916.05623,1337.6666666666667,1327.0,1323.8333333333333,1222.9166666666667,1531.25,1436.75,1011.1666666666666,1.2137994321516759,0.0,0.0,0.0,25.427332560221355,26.804000854492188,23.78900146484375,24.270668029785156,23.603668212890625,26.697667439778645,26.471333821614582,24.8903325398763,25.84166717529297,24.958333333333332,25.998667399088543,26.482666015625,148.4896373056995,28.261658031088082,19.90169439935065,21.564298396915586,23.27811739042208,24.93429890422078,51511.8984375,55947.7109375,59093.4609375,60526.73828125,164.05796632124353,178.1850712435233,188.2035095531088,192.76795255829015,12.841666221618652,14.893333435058594,13.170000076293945,11.939166069030762
HT201600000106,HTGE71FL,HT,2016.0,106.0,HT2016DHS,4674.90771484375,5046.4453125,5405.48828125,132.35833740234375,178.15000915527344,155.38333129882812,120.36666870117188,34.603485107421875,47.08810806274414,39.50423812866211,29.720165252685547,0.014270946383476257,0.019403676901544844,0.024410264832632884,32.77363586425781,29.385000228881836,28.9516658782959,31.969999313354492,8.100000381469727,8.0,8.558333396911621,8.449999809265137,1.0,3745.0,3686.0,3920.0,4146.0,5119.0,4993.0,4800.0,0.0,0.0,0.0,0.0,36.625,1090.50927734375,13,0.021578950807452202,-9999,-9999,-9999,26.6645450592041,24.9950008392334,24.86916732788086,26.99916648864746,80.16598510742188,45.976341247558594,1.3291749954223633,32.31723403930664,40.00160598754883,0.5694906711578369,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,29.916667938232422,30.05000114440918,30.150001525878906,30.858333587646484,25.84166717529297,26.024999618530273,25.850000381469727,26.625,21.816667556762695,22.05000114440918,21.59166717529297,22.40833282470703,0.4970271398150732,20.55545425415039,20.604999542236328,20.786666870117188,22.02833366394043,3.825000047683716,3.7833333015441895,3.933333396911621,4.050000190734863,10063.16804,28707.18354,10142.12302,1293,1254,1394,1170,1642,1599,1157,1.169287919998169,0.0,0.0,0.0,26.128000259399414,27.934999465942383,24.240999221801758,24.4689998626709,23.871999740600586,27.658000946044922,27.329999923706055,25.430999755859375,26.722999572753906,25.621999740600586,27.094999313354492,27.68400001525879,113.1875,32.0,31.916263580322266,34.58257293701172,37.331016540527344,39.98703384399414,4156.609375,4559.9130859375,4873.361328125,5057.88525390625,320.45855712890625,351.55126953125,375.716552734375,389.9422302246094,11.65916633605957,14.151666641235352,12.934999465942383,11.287500381469727
HT201600000107,HTGE71FL,HT,2016.0,107.0,HT2016DHS,23415.44140625,25257.193359375,27034.98046875,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.03354185006835244,0.06623729792508212,0.07707217064770785,33.560909271240234,30.531665802001953,30.171667098999023,34.2599983215332,-9999,-9999,-9999,-9999,1.0,4137,4093,4200,4349,4626,4285,4051,-9999,-9999,-9999,-9999,55.875,4602.69287109375,8,19.62129020690918,-9999,-9999,-9999,26.919090270996094,25.794166564941406,25.5,28.372499465942383,66.32361602783203,453.9264221191406,0.8286858201026917,16.375852584838867,25.76573371887207,4.148671627044678,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.8595258924696181,20.277273178100586,21.05666732788086,20.828332901000977,22.485000610351562,-9999,-9999,-9999,-9999,99.24381998,6385.708502,13215.76686,1189.0,1256.0,1389.0,1177.0,1588.0,1545.0,1066.0,0.32737842202186584,0.0,0.0,0.0,26.176000595092773,28.131000518798828,24.448999404907227,24.82900047302246,24.2239990234375,28.090999603271484,27.676000595092773,25.635000228881836,26.906999588012695,25.759000778198242,27.211999893188477,27.819000244140625,154.9375,7.75,288.26917317708336,312.2962239583333,337.0151692708333,360.89222005208336,6880.9599609375,7873.0830078125,8761.578125,9455.732421875,530.3765258789062,606.8480834960938,675.3321533203125,728.8365478515625,-9999,-9999,-9999,-9999
HT201600000108,HTGE71FL,HT,2016.0,108.0,HT2016DHS,43077.2890625,46476.06640625,49757.921875,114.05000305175781,178.60833740234375,115.55000305175781,93.21666717529297,30.755054473876953,48.60090637207031,30.01298713684082,23.799999237060547,0.0006512780732746366,0.0007125592873066287,0.0007896071087710465,29.30322265625,27.940302068536933,27.731212269176137,29.862423983487215,8.916666984558105,8.766666412353516,9.324999809265137,9.216667175292969,1.0,3464.181818181818,3402.909090909091,3543.5454545454545,3711.090909090909,4188.909090909091,4159.636363636364,4033.909090909091,0.0,0.0,0.0,0.0,28.702072538860104,4602.69287109375,11.0,0.11236658692359924,-9999,-9999,-9999,23.49281172318892,23.16356034712358,22.932877974076703,24.561135031960227,23.830331120466322,151.69699238989637,4.101609304161269,33.120018519268136,8.227040661431348,1.1148708521393296,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,28.633333206176758,28.758333206176758,28.941667556762695,29.558334350585938,24.150001525878906,24.34166717529297,24.258333206176758,24.933334350585938,19.71666717529297,19.991666793823242,19.616666793823242,20.34166717529297,0.007970560164678665,17.682396628639914,18.386818625710227,18.13454645330256,19.259848854758523,3.7083334922790527,3.6750001907348633,3.8499999046325684,3.9166667461395264,640.9995462,22346.74957,33511.66336,1574.4166666666667,1557.75,1542.75,1472.8333333333333,1878.5833333333333,1852.0,1152.5,3.3154296875,0.0,0.0,0.0,22.99074935913086,24.46575164794922,21.431499481201172,21.517501831054688,21.068750381469727,24.420000076293945,24.25950050354004,22.20224952697754,23.72599983215332,22.630001068115234,23.86750030517578,24.292749404907227,181.0699481865285,79.58290155440415,14.514357972756411,15.722887870592949,16.965142978766025,18.16484875801282,41424.8359375,44172.76953125,45856.2578125,46208.9609375,132.18495992551814,140.9528416450777,146.32411755181346,147.44895563471502,12.841666221618652,14.893333435058594,13.170000076293945,11.939166069030762
HT201600000109,HTGE71FL,HT,2016.0,109.0,HT2016DHS,70516.4921875,76120.7734375,81536.59375,160.40834045410156,278.35833740234375,306.2166748046875,133.9166717529297,41.130340576171875,72.93231201171875,78.0169906616211,33.5490608215332,0.029788734936955,0.03161731151619343,0.036263872878720065,29.450002034505207,29.52972157796224,28.990554809570312,30.253334045410156,8.466667175292969,8.516666412353516,9.058333396911621,8.975000381469727,-9999,2837.0,2867.8333333333335,2991.6666666666665,3105.5,3502.5,3531.0,3534.3333333333335,0.0,0.0,0.0,0.0,37.83653846153846,1086.378515625,14.0,1.0435536702473958,-9999,-9999,-9999,25.13348642985026,25.70513916015625,25.398473103841145,26.160972595214844,46.38989768566945,39.63414454759414,2.8170835103948746,81.04355713912133,46.48390919194561,27.861887911872383,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,29.733333587646484,29.983333587646484,30.125,30.650001525878906,25.46666717529297,25.70833396911621,25.575000762939453,26.133333206176758,21.266666412353516,21.46666717529297,21.066667556762695,21.67500114440918,0.010192017911985376,20.81696955362956,21.88055419921875,21.80638885498047,22.06861114501953,3.9000000953674316,3.816666603088379,3.924999952316284,3.991666793823242,1328.68766,93860.69971,1380.572024,1103.4285714285713,1337.2857142857142,1455.0,1062.5714285714287,2361.0,1934.857142857143,914.5714285714286,3.0493401421440973,1.0,1.0,1.0,25.3216069539388,27.013839721679688,24.412099202473957,24.10718536376953,23.967697143554688,26.874343872070312,26.567242940266926,24.7205810546875,25.89826202392578,25.488718668619793,26.434488932291668,26.736246744791668,83.38197424892704,42.8068669527897,32.007511702267934,34.681442840189874,37.43774723101266,40.10135647415612,67823.203125,72162.3203125,74632.09375,74814.09375,354.35022786458336,377.03766276041665,389.9595052083333,390.9282552083333,9.40666675567627,12.75583267211914,14.585832595825195,9.331665992736816
HT201600000110,HTGE71FL,HT,2016.0,110.0,HT2016DHS,80496.6015625,86894.0625,93076.375,134.9499969482422,198.8249969482422,142.56666564941406,120.33333587646484,33.80793380737305,50.65605163574219,34.91428756713867,28.76494026184082,0.06385082602500916,0.11306092739105225,0.1498027563095093,27.526363372802734,27.781665802001953,26.263334274291992,27.746665954589844,9.433333396911621,9.291666984558105,9.833333015441895,9.733333587646484,1.0,3015,2950,2920,3414,3897,4033,3941,0.0,0.0,0.0,0.0,63.266666666666666,1090.330078125,12,4.051539897918701,-9999,-9999,-9999,22.39181900024414,22.532499313354492,21.89666748046875,22.843334197998047,9.746785481770834,15.20499776204427,3.6493515014648437,86.78169759114583,0.7889771779378255,0.019859840472539265,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,28.950000762939453,29.058334350585938,29.30000114440918,29.83333396911621,24.20833396911621,24.383333206176758,24.366666793823242,24.933334350585938,19.516666412353516,19.766666412353516,19.46666717529297,20.100000381469727,2.6925880678238405,17.257272720336914,17.28333282470703,17.530000686645508,17.940000534057617,3.991666793823242,3.9250001907348633,4.083333492279053,4.183333396911621,2286.801577,44076.87506,2291.071958,1635.0,1460.0,1523.0,1413.0,1986.0,1907.0,1073.0,9.174433026994977,0.0,0.0,3.0,21.292999267578125,22.493999481201172,20.031999588012695,20.066999435424805,19.666000366210938,22.63599967956543,22.516000747680664,20.7549991607666,21.78700065612793,21.003999710083008,21.840999603271484,22.368000030517578,9.733333333333333,0.9333333333333333,495.845458984375,537.2688598632812,579.96826171875,621.231689453125,133647.1875,147373.8125,157952.375,164068.34375,10922.15625,12043.935416666667,12908.4375,13408.238541666668,12.171666145324707,14.014166831970215,12.550832748413086,11.41333293914795
HT201600000111,HTGE71FL,HT,2016.0,111.0,HT2016DHS,69756.9609375,75300.8828125,80658.3671875,132.35833740234375,178.15000915527344,155.38333129882812,120.36666870117188,34.603485107421875,47.08810806274414,39.50423812866211,29.720165252685547,0.23971569538116455,0.3604261080423991,0.394617239634196,32.17363739013672,29.69499969482422,29.954999923706055,32.801666259765625,8.100000381469727,8.0,8.558333396911621,8.449999809265137,1.0,2271.0,2379.0,2476.0,2363.0,2505.0,2387.0,2114.0,0.0,0.0,0.0,0.0,64.45454545454545,-9999,13,4.852578163146973,-9999,-9999,-9999,26.794546127319336,25.68666648864746,25.815834045410156,27.834999084472656,43.63038219105113,57.34772838245738,5.4997125105424365,13.456402865323154,42.31126819957387,0.08566531809893521,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,29.916667938232422,30.05000114440918,30.150001525878906,30.858333587646484,25.84166717529297,26.024999618530273,25.850000381469727,26.625,21.816667556762695,22.05000114440918,21.59166717529297,22.40833282470703,0.9806564618956368,21.415454864501953,21.678333282470703,21.676666259765625,22.86833381652832,3.825000047683716,3.7833333015441895,3.933333396911621,4.050000190734863,4601.082063,39305.49488,855.7843348,1233.0,1124.0,1379.0,1035.0,1506.0,1439.0,1259.0,0.10942865269524711,3.0,3.0,3.0,26.30721664428711,28.088659286499023,24.3773193359375,24.55257797241211,23.969072341918945,27.82474136352539,27.42989730834961,25.37938117980957,26.82474136352539,25.75257682800293,27.207216262817383,27.787628173828125,62.90909090909091,0.0,621.6447566105769,673.5775240384615,727.1099759615385,778.8420973557693,44182.15234375,48337.05078125,51395.9921875,52959.18359375,5156.273082386364,5642.112926136364,6000.184659090909,6183.743607954545,11.65916633605957,14.151666641235352,12.934999465942383,11.287500381469727
HT201600000112,HTGE71FL,HT,2016.0,112.0,HT2016DHS,192495.6875,207794.25,222578.328125,116.68333435058594,189.35000610351562,128.9583282470703,101.65833282470703,29.170833587646484,47.93670654296875,31.453250885009766,24.156435012817383,0.9132556915283203,0.9199613424447867,0.9431920418372521,32.091819763183594,31.850000381469727,30.753334045410156,31.885000228881836,9.341667175292969,9.208333969116211,9.766667366027832,9.666666984558105,1,1048,1016,989,1037,1098,1064,1110,0.0,0.0,0.0,0.0,65.0,1090.330078125,11.0,20.258079528808594,-9999,-9999,-9999,25.75181770324707,26.509166717529297,25.8799991607666,26.769166946411133,35.672350202287944,104.85661097935268,4.655520847865513,96.61639404296875,0.45278791018894743,15.169651576450892,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,29.916667938232422,30.03333282470703,30.258333206176758,30.808334350585938,25.21666717529297,25.399999618530273,25.350000381469727,25.95833396911621,20.575000762939453,20.825000762939453,20.491666793823242,21.141666412353516,9.496537272135416,19.41181755065918,21.168333053588867,21.00666618347168,21.65333366394043,4.0,3.950000047683716,4.099999904632568,4.208333492279053,4912.793239,34747.30105,4913.822279,1583,1358,1407,1318,1852,1783,1010,2.4838559286934987,3.0,3.0,3.0,25.65399932861328,27.58099937438965,24.30900001525879,24.292999267578125,23.916000366210938,27.67099952697754,27.093000411987305,24.921998977661133,26.197999954223633,25.513999938964844,26.54599952697754,27.062999725341797,2.142857142857143,0.0,1260.7122395833333,1366.0330729166667,1474.5983072916667,1579.5126302083333,159218.34375,173584.8125,183993.703125,189069.21875,13939.63392857143,15197.4140625,16108.705357142857,16553.05691964286,11.871665954589844,13.886666297912598,12.513333320617676,11.241666793823242
HT201600000113,HTGE71FL,HT,2016.0,113.0,HT2016DHS,61889.7734375,66808.453125,71561.71875,118.20000457763672,188.9166717529297,206.58334350585938,99.95833587646484,28.829267501831055,46.83884048461914,49.879276275634766,23.705533981323242,0.006264539081839066,0.0098133826557594,0.01861927780923964,30.339089965820314,29.5510009765625,28.816168212890624,31.022833251953124,8.716667175292969,8.733333587646484,9.266666412353516,9.175000190734863,-9999,3790.3,3793.0,3912.5,3920.4,4659.1,4659.5,4481.5,0.0,0.0,0.0,0.0,39.485788113695094,1085.023681640625,11.0,0.0,-9999,-9999,-9999,25.20154724121094,25.116500854492188,24.724749755859374,26.16199951171875,56.438005990932645,38.62612582982513,6.0342745607998705,51.64896879047927,28.473556913860104,4.645237423595369,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,30.633333206176758,30.866666793823242,31.041667938232422,31.55000114440918,26.258333206176758,26.475000381469727,26.391666412353516,26.941667556762695,21.916667938232422,22.133333206176758,21.774999618530273,22.375,0.0016600067834496345,20.06400146484375,20.682000732421876,20.633334350585937,21.301167297363282,4.099999904632568,4.0333333015441895,4.141666889190674,4.2166666984558105,13956.63117,144784.3471,13565.90034,1312.909090909091,1446.0,1538.5454545454545,1102.4545454545455,2365.2727272727275,1939.5454545454545,992.8181818181819,5.505364768863342,0.0,0.0,0.0,24.321245193481445,25.833663940429688,22.999752044677734,22.851211547851562,22.722572326660156,25.862279891967773,25.607633590698242,23.610393524169922,24.857513427734375,24.06467628479004,25.128931045532227,25.627717971801758,195.88082901554404,96.69170984455958,17.459534801136364,18.918115868506494,20.42163276176948,21.87458400974026,63436.4765625,68707.6875,72346.4140625,73843.703125,201.2517810880829,217.97465997409327,229.5184383095855,234.26849902849742,9.963333129882812,12.81583309173584,14.152499198913574,9.6274995803833
HT201600000114,HTGE71FL,HT,2016.0,114.0,HT2016DHS,61105.4296875,65961.7734375,70654.8046875,121.875,189.5416717529297,207.88333129882812,105.45000457763672,29.133466720581055,46.323829650878906,49.30039596557617,24.618677139282227,0.002847224473953247,0.005078336995118743,0.011793101669117144,29.007452392578124,28.651333618164063,27.776333618164063,29.986001586914064,9.199999809265137,9.116666793823242,9.658333778381348,9.550000190734863,-9999,3775.5,3750.2,3799.8,3842.9,4323.7,4271.6,4247.7,0.0,0.0,0.0,0.0,39.111111111111114,1088.3402099609375,11.0,1.3502964973449707,-9999,-9999,-9999,24.096908569335938,24.14525146484375,23.766415405273438,25.139248657226563,58.44920865633075,46.18768168604651,9.789524285368216,94.4937217377261,31.855519218346252,1.150645647862161,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,30.616666793823242,30.766666412353516,31.0,31.516666412353516,25.983333587646484,26.191667556762695,26.141666412353516,26.70833396911621,21.41666603088379,21.649999618530273,21.34166717529297,21.96666717529297,0.004251150718575681,19.18636474609375,19.639166259765624,19.756500244140625,20.292498779296874,4.183333396911621,4.0916666984558105,4.2166666984558105,4.2833333015441895,13107.15245,110418.7151,13107.21632,1155.3636363636363,1124.4545454545455,1213.090909090909,941.0,1676.1818181818182,1505.3636363636363,820.4545454545455,5.1121785166343665,0.0,0.0,1.0,24.012250900268555,25.510250091552734,22.621999740600586,22.576499938964844,22.292749404907227,25.501249313354492,25.30150032043457,23.300500869750977,24.534500122070312,23.707000732421875,24.690750122070312,25.20574951171875,173.7235142118863,37.5374677002584,16.277952516233768,17.63782721185065,19.03958882913961,20.39421164772727,100471.53125,79417.671875,66224.2578125,58131.98828125,326.6923014322917,257.9437255859375,215.1224365234375,189.26363118489584,10.72249984741211,13.16583251953125,14.229999542236328,10.169166564941406
